id,name,host_name,neighbourhood,floor,price,footage,avgreview
11077,Sunny 1BR in Hell's Kitchen by Sonder,Sonder (NYC),Hell's Kitchen,1,282.7212519,275,3.34
11078,UN Dream Apt NYC,Fabiana & Christopher,Murray Hill,1,288.9216487,357,2.65
11079,Huge Loft Space in Red Hook,Jane,Red Hook,1,199.9102785,204,3.14
11080,Unique loft space in the middle of Manhattan!,Maria,Midtown,1,289.132726,260,4.35
11081,Modern living in old Harlem (the Scream1),Raluca,Harlem,16,244.5085472,405,3.82
11082,Fantastic Location in Brooklyn,Dasi,Fort Greene,1,96.18513807,380,4.58
11083,Luxury Room between Times Square and Central Park,Manhattan At Times Square,Theater District,16,262.8272495,675,2.34
11084,Beautiful restored full floor apt,Amy,Upper West Side,1,274.6198197,482,3.75
11085,PRIME Williamsburg MODERN studio in doorman bldg!!,Lauren,Williamsburg,1,208.5694802,280,2.64
11086,"Huge, gorgeous apt in Harlem, NYC",Aktina,Harlem,16,513.9421356,507,3.22
11087,Woodhaven Castle,Arthur,Woodhaven,5,79.64267616,262,3.39
11088,Floor Through East Village Lux Apt,Lorcan,East Village,1,287.2137926,161,4.4
11089,"Charm and Comfort, Heart of the UWS",Christopher,Upper West Side,16,522.7108513,177,3.33
11090,House of Love,Shana,East Flatbush,1,88.07417277,254,3.6
11091,A great space in NYC,Sophia,Bedford-Stuyvesant,1,196.8232291,234,4.44
11092,Specious charming 2 bed room in Williamsburg,Omer,Williamsburg,1,206.6829322,260,4.12
11093,Comfy bedroom in apt share 20 mins to City!,Eibhlin,Bedford-Stuyvesant,1,91.48810829,426,2.81
11094,Big Bright 1BR Apt in the Heart of Brooklyn!,Aleksandra,Midwood,1,190.366068,180,2.88
11095,~ Brooklyn Haven of Magic ~,Aviva,Bedford-Stuyvesant,1,92.69180854,195,3.28
11096,Beautiful bedroom / in Beach home,Josephine,Arverne,5,76.02684784,309,2.93
11097,restfully space,Don,Bedford-Stuyvesant,1,93.16676536,302,3.8
11098,Interfaith Retreats (Kirtan),Alex And Zeena,Chelsea,1,148.7459319,281,3.03
11099,Full & Cozy Apartment at Bed-Stuy,Dinorah,Bedford-Stuyvesant,1,197.9353879,184,4.91
11100,Cozy Tiny Room with Prvate Toilet-18m to Times Sqr,Mutaz,Washington Heights,1,126.0910784,291,3.46
11101,Beautiful Fifth Avenue Studio with Garden,Angeline,Upper East Side,16,521.2745706,363,4.88
11102,"Spacious, Sleeps 10, 2 baths, EAST VILLAGE!",Amy & Brian,East Village,16,535.5152551,226,3.41
11103,Lovely Bedroom in heart of East Village,Caitlin,East Village,16,265.5225543,755,3.68
11104,Luxury Home in the Heart of Manhattan,Waj,Kips Bay,16,538.2660165,233,2.71
11105,3 bedroom duplex next to Central Pk,Amy,Upper West Side,16,518.2410639,246,2.35
11106,"The Heart Of NYC, 3min Walk To Grand Central",Michelle,Murray Hill,16,537.237908,250,3.39
11107,Charming 1BR in Brooklyn Brownstone,Janet,Fort Greene,1,202.1370685,494,3.93
11108,My cozy studio,Jennifer,Upper West Side,16,525.4566353,320,2.9
11109,Commuter Studio,Kaleel,Washington Heights,1,96.49588033,555,3.83
11110,"Sunny, Central, Quiet, UWS, 72&Bway",Gs,Upper West Side,1,276.1690911,295,4.34
11111,Sunny Bedroom with Roof access in The East Village,Sydnei,East Village,16,264.2657755,528,2.01
11112,Two bedroom Apt. in Wash Heights,Matt,Washington Heights,16,509.5238734,365,3.07
11113,Entire Awesome One Bed-Lower East Side Manhattan,Karen,Lower East Side,16,534.6227964,288,2.46
11114,Battery Park City Sunny Bedroom ,Lily,Battery Park City,16,531.5178656,277,3.39
11115,❤ of Manhattan | Fantastic 1 Bedroom,Kyle,Theater District,1,283.2527145,386,1.98
11116,*TRANQUILITY Private Room. let the birds sing !*,Carlos,Elmhurst,5,89.34696406,295,4.33
11117,Brooklyn apartment living room for rent,Yating,Williamsburg,1,96.46814982,259,3.19
11118,"Sunny, peaceful room in Ridgewood/Bushwick",Dean,Ridgewood,5,84.10813453,672,3.37
11119,New unit Amazing apartment on 5th  ave 3 bdr #4,Steven,East Harlem,16,516.2718124,510,4.76
11120,Location Location Location !!,C,Upper East Side,2,274.3647372,268,3.24
11121,"Spacious W.Village Triplex, terrace",Abby,West Village,1,286.0941459,397,2.65
11122,Entire Spacious 2 Bed Apt on UWS,Jenny,Upper West Side,1,267.8726494,388,2.06
11123,30 days minimum Time square West Midtown apartment,Yanina,Hell's Kitchen,24,533.6070237,240,3.38
11124,Sonder | Hanover Square | Welcoming 1BR + Rooftop,Sonder,Financial District,16,529.9247589,539,3.06
11125,Quiet top floor studio,Evan,Upper East Side,1,278.0852629,360,4.01
11126,1 bedroom Upper West Side apartment,Joseph,Upper West Side,1,276.9655416,228,3.21
11127,"Zen Private Bedroom ~Hamilton Heights, NY",Allan C.,Harlem,16,244.4607492,372,4.15
11128,Artists Bright Eclectic Home & Studio,Ana Cristina,Williamsburg,1,272.3160321,208,2.98
11129,Top Of New York City Luxury 2Bedroom -with Terrace,Dani,Murray Hill,16,536.9397565,415,3
11130,A bay window on Brooklyn,Matt,Fort Greene,1,96.30992437,333,2.77
11131,Modern apt by lincoln square,Dan,Upper West Side,16,526.5156012,536,4.34
11132,Sunny&Quiet 1 Bed APT in central Greenwich Village,Christina,West Village,16,536.2615934,662,2.86
11133,NY HILTON CLUB 2 BR SUITE Luxury Holidays 2019,Mary,Midtown,2,284.12283,170,2
11134,Hamilton Heights Gem,Marianna,Harlem,1,129.3268232,174,2.71
11135,Comfy Brownstone 1BR with backyard,Joachim,Bedford-Stuyvesant,1,195.6886558,232,2.9
11136,NYC adventurous getaway!,Jess,Chelsea,16,265.0393909,337,3.5
11137,Large Studio Seconds From NYC,Makram,Ditmars Steinway,5,164.038115,201,3.78
11138,Brooklyn Art Residence,Lara,Bushwick,1,195.6485609,662,3.62
11139,Comfy Crown Heights room,Nick,Crown Heights,1,91.52413716,282,4.96
11140,HOUSE WITH 2 ENTRANCES 15min TO MANHATTAN,David,Forest Hills,5,159.3054745,297,2.52
11141,1 bedroom in North Slope with Queen bed & futon,Jodi,Prospect Heights,1,198.3275447,152,2.99
11142,Huge room in 4 BR on Riverside,Brian,Harlem,16,245.6773961,354,4.18
11143,Cobble Hill Alcove Studio,Joshua,Carroll Gardens,1,201.8754254,320,2.33
11144,Light-filled urban cabin,Sean,Bedford-Stuyvesant,1,198.4347833,336,2.77
11145,"Sun-filled room in a quiet, historic neighborhood.",Kazuya,Sunnyside,5,95.46823223,361,3.44
11146,Private room in the heart of West Harlem,Wyatt,Harlem,16,248.3286585,386,3.87
11147,Charming & artsy cozy one bedroom Apt.,Natalia,Maspeth,20,248.5412544,487,2.12
11148,Good vibes a block from the J,Layla,Bedford-Stuyvesant,1,92.32288351,330,2.44
11149,"Dream-nest with elements of class and  ""flavor""!!",Agatha,Harlem,1,129.1040386,443,2.32
11150,Shared room sofa bed (girls only),Cebile,Sheepshead Bay,16,508.7171259,572,4.29
11151,Brooklyn bedroom and open basement,Richard,Williamsburg,1,101.7017116,233,2.83
11152,"Sharp Wall Street 1BR w/ Gym, Doorman, Roof deck by Blueground",Blueground,Financial District,1,281.3590234,179,3.12
11153,Comfortable Private Room,Lens,Sheepshead Bay,1,188.4217574,209,3.7
11154,Great place in Manhattan - Upper west side,John,Upper West Side,16,253.7471059,336,2.25
11155,GC Bushwick First Floor 4 Bedroom,Greg,Bushwick,1,194.667414,236,2.49
11156,Private Red Apple Brownstone Suite - Harlem NYC,Ephraim,Harlem,1,264.1942436,412,3.42
11157,Spacious Harlem room in tidy 4th-floor walkup,Rose,Harlem,1,128.5247427,664,3.23
11158,Gramercy Park Pied à Terre,Angele,Gramercy,1,288.9216487,372,3.81
11159,Sonder | The Nash | Picturesque Studio + Gym,Sonder (NYC),Murray Hill,1,287.9987989,409,4.82
11160,Upper West Manhattan Spacious Master Bedroom 1C,Yao & Rain,Harlem,1,128.8306243,372,2.87
11161,Apartment,Claudia,Upper West Side,1,133.9705701,277,4.37
11162,Large sunny 1 bedroom  with everything you need,Chelsea,Carroll Gardens,1,201.4756929,280,4.87
11163,Cozy  Studio with  River Views,Juliet,East Harlem,1,267.9657008,407,3.79
11164,Charming 1 bedroom apt ...,Juliana,Chinatown,1,284.8685627,261,2.17
11165,BRAND NEW APT CLOSE TO SUBWAY WILLIAMSBURG,Annette,Williamsburg,1,206.1053225,352,2.64
11166,"Spacious bright 2-bed duplex in Bed-Stuy, Brooklyn",Mary,Clinton Hill,1,199.8175161,164,4.09
11167,1 Bedroom in Sunny & Spacious Apt.,Giovanna,Prospect Heights,1,198.1164629,195,3.96
11168,"Cute Brooklyn Nook on Quiet, Tree-lined Street",Fiona,Crown Heights,1,91.54221663,530,4.37
11169,Modern luxury apartment - easy subway to Manhattan,Rafik,Ditmars Steinway,5,266.3428719,479,3.21
11170,Talk about a great location! Close to everything!,Salma,Harlem,1,263.2447113,262,2.88
11171,Perfect place to stay in Bushwick in a shared room,Sergii,Bushwick,1,61.49275732,377,3.99
11172,Nouveau Bohemian in East Village,Sharda,East Village,1,147.1902477,279,3.79
11173,Your passport to the big apple!,Ricardo,Midtown,1,144.3704414,509,2.7
11174,Spacious and Sunny Studio,Natalya,Bay Ridge,1,190.4831363,247,3.08
11175,Spacious 2 bedrooms Loft in Brooklyn,Vida,Greenpoint,1,204.5055552,518,3.2
11176,Warm and Cozy two bedroom in prime Chelsea,George,Chelsea,1,285.9139256,319,2.88
11177,"Amazing Bedroom , two stops from Times Square! LIC",Mary,Long Island City,5,91.76245552,434,2.24
11178,Harlem Hideaway,Garret,Harlem,16,245.0527848,371,3.47
11179,Peaceful apartment close to F/G,Amanda,Kensington,1,88.82751487,274,2.68
11180,"Time Square ,Super Clean and Safe 2bedroom",Eric,Hell's Kitchen,1,283.6427787,277,2.17
11181,Peace and quiet in the center of it all,Elizabeth,Upper West Side,16,257.6845189,357,3.82
11182,Comfortable bed in a great room!,Julie,Bushwick,1,269.3463476,290,2.48
11183,Immaculate and Bright Apartment Downtown,Britni,Battery Park City,17,532.4148696,313,2.59
11184,2 bed 2 bath in North Williamsburg,Nahid,Williamsburg,1,208.030515,358,4.4
11185,Inviting Photographer's Loft in Tribeca,Peter,Tribeca,1,285.5587216,190,3.43
11186,Romantic Brand New Oceanfront Studio in Arverne,Kosta,Arverne,5,76.02321393,350,3.72
11187,Beautiful Large Bedroom in Brooklyn!,Jennifer,Borough Park,1,193.2084971,330,2.93
11188,Warm and Cozy Room in Harlem,Fallon,Harlem,16,247.1254489,245,3.51
11189,Huge space and MILLION DOLLAR VIEWs,Kevin,Theater District,16,535.5152551,292,4.31
11190,Brooklyn Heights 1.5BR and Cat Sit,Ebonie,Brooklyn Heights,1,204.2342805,591,2.05
11191,Suite 18 - Private Room w/ bath,Daisy,Brighton Beach,1,83.67164201,418,2.07
11192,Central Cozy 3 Bedrooms Apartment,Goerge,Midtown,16,532.1860832,176,4.62
11193,WEST VILLAGE CHARM - BEST LOCATION!,Jenny,West Village,1,287.407048,499,4.45
11194,1 bedroom in Cozy 2 bedroom upper west side,Yonatan,Harlem,16,514.038384,213,2.73
11195,OVERSIZED STUDIO IN EAST 37 TH~MURRAY HILL,Ruchi,Murray Hill,1,288.7127932,420,2.72
11196,new years eve week,Chandler,Midtown,16,264.0410497,285,1.66
11197,"Lovely bright eclectic 2BR, perfect for couple!",Elias,Fort Greene,1,200.2894774,409,2.02
11198,"Picture-perfect Flatiron Studio w/ Rooftop + Gym, by Blueground",Blueground,Chelsea,16,537.7452338,269,2.68
11199,Quiet sleep share in Brooklyn,Anchor,Bedford-Stuyvesant,1,193.4485125,193,2.87
11200,Stunning Bedroom NYC! Walking to Central Park!!,Kendall,East Harlem,1,131.5520361,325,3.91
11201,124 W 60th 1 bedroom,Raymond,Upper West Side,16,528.6593046,421,2.32
11202,Private Queen Bedroom with WiFi near Central Park!,Marc,East Harlem,16,248.4165028,523,2.27
11203,Magic Waters Parlor Apartment,Bonnie,Bedford-Stuyvesant,1,194.8838361,436,2.91
11204,Ideally located downtown sanctuary,Dorsey,Lower East Side,16,534.2777407,503,3.6
11205,Airy room 2 beds 40 min to Man. Midway LGA/JFK,Mel & Ruth,Rego Park,5,80.10273909,218,2.81
11206,My Little Guest Apartment,Linda,Flushing,5,57.13723036,543,4
11207,Private Bedroom Near Prospect Park,Vin,Crown Heights,1,91.36335672,266,2.8
11208,Cozy bedroom in Clinton Hill,Brittany,Bedford-Stuyvesant,1,94.15546593,278,2.3
11209,Plant-filled colorful Bushwick bedroom!,Olive,Bushwick,1,90.32753233,379,3.18
11210,Comfy Quiet Private Room in 3 bd/rm Apt.,Bryan,Washington Heights,1,125.4151849,328,3.92
11211,Provincial welcomes the new in revitalized Bklyn,Jaqui And Mark,Prospect-Lefferts Gardens,1,89.74162412,158,2.07
11212,"NOLITA, Home Sweet Home in NYC",Cortney,Nolita,1,286.4599527,476,3.32
11213,Garden Apartment in Carroll Gardens Townhouse,Sarah,Carroll Gardens,1,134.8663474,729,2.99
11214,Sun Drenched Williamsburg Apt,Francesca And Angelique,Williamsburg,1,204.6433342,321,4.08
11215,1 Bedroom Located in Trendy Williamsburg,Ramon,Williamsburg,1,206.1568583,179,2.28
11216,"CHEAP ROOM IN QUEENS, CLOSE TO SUBWAY STATION",Lise,Woodhaven,5,79.33821309,378,3.31
11217,Charming 2BR Brownstone near subway,Isabel,Bedford-Stuyvesant,1,194.7030906,189,3.83
11218,❤️PRIVATE ROOM❤️ Female guest only,Renuca,Jamaica,5,77.33348616,591,4.23
11219,Private Cozy studio NBPC/Tribeca,Kerry,Battery Park City,16,532.4918235,238,2.25
11220,Chelsea Pre-War Arts Apartment,Matthew,Chelsea,16,537.1380119,382,3.14
11221,Chelsea 1 BR - Brand New Apartment,Harrison,Chelsea,1,287.2137926,211,3.9
11222,Cozy Room near Prospect Park!,Chris,Windsor Terrace,1,129.1284011,403,1.94
11223,Comfortable modern 2 bed apartment. Backyard!,Kris,Maspeth,5,165.4329255,317,3.81
11224,Brooklyn Gem: Stylish & Family Friendly,Evan,Bedford-Stuyvesant,1,194.456577,447,1.53
11225,Furnished room in Astoria apartment,Kathrine,Astoria,0,197.7324606,212,2.46
11226,room 3 Manhattan private room,Eliahu,Harlem,16,246.7111395,520,3.36
11227,"Bright, private room in the HEART of Williamburg",Charles,Williamsburg,1,98.6239925,261,2.71
11228,Cozy Room Conveniently Located Near Central Park,Jean,East Harlem,16,251.6691868,397,3.76
11229,Midtown Apt. with a great view and everything near,Samantha,Hell's Kitchen,1,143.2596732,488,3.74
11230,Sunny & Cozy 1 Bedroom Apartment,Sophia,Bedford-Stuyvesant,1,197.1717658,434,2.04
11231,1 brdm Apartment available July And August,Regina,Brighton Beach,1,186.7168065,298,3.63
11232,New york Multi-unit building,Doreen,Bushwick,1,90.07230282,345,2.86
11233,Home Away from Home: Crystalline dreams,J-,Bushwick,1,92.06672385,454,4.64
11234,New Years  in NYC - in a Gold Star Resort,Terry,Midtown,1,144.86651,176,2.61
11235,Stay Near the Williamsburg Bridge!,Emiliano,Williamsburg,1,208.3275447,672,2.89
11236,Cozy apartment near JFK,Yessenia,Howard Beach,5,156.9975221,249,2.69
11237,EMPIRE STATE BUILDING APARTMENT,Rammi,Kips Bay,16,538.0560545,627,3.73
11238,Modern 1 bedroom in Boerum Hill,Suhail,Gowanus,1,201.1933984,182,3.26
11239,Beautiful Historic Harlem Townhouse,Billy,Harlem,16,245.401586,366,2.95
11240,Private Patio Williamsburg 2BD/2BA Next to Subway!,Amy,Williamsburg,1,202.2509897,301,2.93
11241,Cozy room in the heart of Bushwick,Christopher,Bushwick,1,92.99086387,348,2.69
11242,COZY ROOM IN THE HEARTOF BROOKLYN (420 FRIENDLY),Frampton,Bushwick,1,195.0313309,201,2.41
11243,Entire Apartment in Nolita/LES,Mary,Lower East Side,1,285.9139256,263,3.38
11244,Charming cozy Studio - Discounted !!,Corrado,Flatbush,1,192.9616911,371,3.14
11245,Amazing 1BR - heart of West Village,Gunnar,West Village,16,535.6990617,284,2.09
11246,Luxury Apartment in NYC Financial District,Nini,Financial District,16,530.5295001,175,3.2
11247,Luxurious Famous Hell’s Kitchen!,Douglas,Hell's Kitchen,16,531.8857904,182,2.63
11248,Lower East Side Gem,Jessica,Lower East Side,1,284.285838,438,4.66
11249,Williamsburg: private bright bedroom - cosy appt,Pierre,Williamsburg,1,100.4924212,186,2.46
11250,Modern Luxury Chelsea Apt w/ Large Sunny Patios,Carrie,Chelsea,16,537.6427089,500,3.65
11251,Parlour Apartment in PreWar Home,James,Bedford-Stuyvesant,1,61.48074756,324,2.27
11252,"Spacious Duplex Loft Apt, Dtwn Bklyn, Near TRAINS",Kay,Boerum Hill,1,201.3690194,466,3.85
11253,Private bedroom in Fort Greene home,Mallary,Fort Greene,1,97.16125572,185,3.76
11254,Lovely Large Bedroom in West Harlem,Lauren,Harlem,16,246.4932034,400,2.57
11255,Boho 1 bed apt in BK brownstone with back yard,Maxyne,Clinton Hill,1,202.4821341,331,2.99
11256,MJS HOME,Murat,Queens Village,5,154.1027587,371,2.24
11257,Beautiful Cozy Room Great Price!,Rocio & James,Astoria,5,196.3347476,356,3.73
11258,Charming Cozy Room in Harlem,Irie,Harlem,1,129.9622764,393,2.78
11259,The Long Hallway,Tanmaya,Crown Heights,1,267.7805182,419,2.53
11260,Heaven,Lùis,Bushwick,1,92.04736238,261,4.17
11261,Brand New Modern 3 Bedroom Greenpoint apartment!,Jon,Greenpoint,1,207.6244197,618,2.88
11262,Great room in Upper West Manhattan,Miriam,Upper West Side,16,249.2567624,174,3.35
11263,Comfy and private garden bedroom,Jamba-Djang,Bedford-Stuyvesant,1,94.51162607,167,2.65
11264,Cozy private on Bedford Avenue,Will,Williamsburg,1,100.8665704,458,2.6
11265,Smart 3BR in Trendy Astoria - 8 min to N/W Subway,Russell,Astoria,5,167.0239414,787,3.34
11266,Cozy large room at the heart of NYC 41D4,John,Hell's Kitchen,1,147.0429662,363,3.1
11267,Sunny Artist Live/Work Apartment,Larry,Upper West Side,16,519.4866214,425,4.38
11268,Furnished 1 Bedroom in East Harlem,Jeremiah,East Harlem,16,517.3461426,341,2.98
11269,Beautiful Washington Heights Apt!,Rachel And Ari,Washington Heights,16,243.9785993,333,2.42
11270,Large room in NYC - 2 months,Toma,Inwood,1,124.6382576,213,3.24
11271,Huge Room for Nightly Stays Downtown or Monthly,Abbey,Tribeca,16,263.1740979,353,1.82
11272,*NO GUEST SERVICE FEE* Luxury Studio Suite in Excellent Midtown Location,Red Awning,Midtown,2,284.285838,573,2.07
11273,Large Private Apartment in Clinton Hill,Samuel,Bedford-Stuyvesant,1,93.05639009,517,3.17
11274,"2BR Luxury Sunny Apt, East Village",Katherine,East Village,16,537.1380119,263,2.7
11275,A Place For You tonight...,James,Jamaica,5,76.63100469,282,4.11
11276,Sonder | 11th Ave | Vibrant 1BR + Gym,Sonder (NYC),Hell's Kitchen,16,531.8115514,207,4.3
11277,"Great space, amazing location",Mary & Ewen,Gowanus,1,200.1616059,169,3.41
11278,Two bedroom apartment for rent in Brooklyn,Cheryl,Prospect-Lefferts Gardens,1,193.9200603,502,3.72
11279,"*Serenity & Heart* spacious, bright, sleeps 4 SOHO",J. Cobb,Nolita,1,286.5525419,182,4.13
11280,Cozy large BR steps to AMNH,Liliana,Upper West Side,16,253.6820693,264,3.65
11281,Cozy Entire Apt Midtown East,Mymy,Midtown,1,284.5332267,261,4.3
11282,A cozy apartment,Indie,Bensonhurst,1,188.9357484,423,2.8
11283,Bright and Spacious East Village Loft,J,East Village,16,537.1380119,228,2.91
11284,Huge room in Sunset Park with AC,Caitlin,Borough Park,1,88.46182119,398,3.2
11285,FULLY Furnished Studio ♥ Manhattan,Daniel,West Village,16,534.6227964,391,4.37
11286,Home away from Home-Close to trains and JFK,Nicola,Brownsville,1,191.1480575,730,2.16
11287,"New Designer 4 Bedroom, AC-Laundry. Next to Subway",Yankel,Crown Heights,1,193.5714472,312,3.63
11288,Quiet Oasis. A nice break from city chaos.,Esther,Bushwick,1,89.3999955,257,3.35
11289,KING ROOM IN 1500 SQFT WBRG BALLROOM LOFT,Enrique,Williamsburg,1,99.35201826,308,2.73
11290,Your Cozy Home,Anting,Long Island City,5,94.59350574,222,2.26
11291,LARGE Private Room next to the Empire State,Mariluz,Midtown,1,150.2886867,364,3.19
11292,Large Studio one block from Times Square,Vaki,Theater District,16,263.6737267,357,2.71
11293,"Apto En la exclusiva zona Austin St, Forest Hills",Veronica,Forest Hills,5,79.34970893,328,3.58
11294,Pvblic Bath Artist Loft,Bekah,Greenpoint,16,530.3253518,367,2.62
11295,Private Room in Central Park Slope,Lisa,Park Slope,1,133.0103886,226,3.02
11296,Large studio in hip area near major subway stop,Lawrence,Crown Heights,1,196.421634,563,2.31
11297,Luxury Building 5 Mins- Times Sq,Aaash,Hell's Kitchen,1,282.796156,521,2.86
11298,Christmas Shopping in Manhattan,Elsa,Midtown,16,261.897916,168,4.2
11299,The Sunshine Palace 2,Lucy,Queens Village,5,153.9124206,597,2.32
11300,IN MINT CONDITION-STUDIOS EAST 44TH/UNITED NATIONS,Rated,Midtown,16,535.0635839,481,4.14
11301,Small room in NOLITA Artist Tenement APT,Launa,Little Italy,1,147.5647997,405,3.56
11302,Art Chalk wall room,Israel,Bedford-Stuyvesant,1,194.1170184,410,3.69
11303,Modern Sunny 2-Bedroom in Bushwick,Seth,Bushwick,1,197.8842592,189,2.93
11304,Cozy Room in Times Square,Inigo,Hell's Kitchen,16,262.0920576,328,4.01
